%time,field.header.seq,field.header.stamp,field.header.frame_id,field.child_frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z
1573333117474376066,0,1573333117474376066,odom,vehicle,0.651858423165,-1.19091719296,0.0,-0.0,-0.0,-0.912194215903,-0.409758114591,0.859896303575,0.0,0.0,0.0,0.0,-0.962240932247
1573333117508376066,0,1573333117508376066,odom,vehicle,0.635440016674,-1.17160586858,0.0,-0.0,-0.0,-0.903040785555,-0.429554815623,0.745567772665,0.0,0.0,0.0,0.0,-1.2829856605
1573333117542376066,0,1573333117542376066,odom,vehicle,0.618966291131,-1.15089299619,0.0,-0.0,-0.0,-0.898302742854,-0.439377038751,0.778405445174,0.0,0.0,0.0,0.0,-0.641491705664
1573333117576376066,0,1573333117576376066,odom,vehicle,0.602269790605,-1.12893350911,0.0,-0.0,-0.0,-0.893457869395,-0.449147008913,0.811373497416,0.0,0.0,0.0,0.0,-0.641491705664
1573333117611376066,0,1573333117611376066,odom,vehicle,0.586512180468,-1.10697734232,0.0,-0.0,-0.0,-0.885842705927,-0.463985668267,0.772189933608,0.0,0.0,0.0,0.0,-0.953072985501
1573333117645376066,0,1573333117645376066,odom,vehicle,0.570776009946,-1.08345538453,0.0,-0.0,-0.0,-0.878209175693,-0.478276743872,0.832401485752,0.0,0.0,0.0,0.0,-0.953072985501
1573333117679376066,0,1573333117679376066,odom,vehicle,0.55649431345,-1.06080998856,0.0,-0.0,-0.0,-0.873017236425,-0.487689352871,0.787445691058,0.0,0.0,0.0,0.0,-0.632328257253
1573333117713376066,0,1573333117713376066,odom,vehicle,0.543300974572,-1.03858460333,0.0,-0.0,-0.0,-0.865001335288,-0.501769558612,0.760220753124,0.0,0.0,0.0,0.0,-0.953075234668
1573333117747376066,0,1573333117747376066,odom,vehicle,0.529891629341,-1.01423075993,0.0,-0.0,-0.0,-0.856758365363,-0.515718046398,0.817727200894,0.0,0.0,0.0,0.0,-0.953075234668
1573333117782376066,0,1573333117782376066,odom,vehicle,0.517558962512,-0.989977844033,0.0,-0.0,-0.0,-0.848038010756,-0.529935403906,0.777417818745,0.0,0.0,0.0,0.0,-0.953075234668
1573333117816376066,0,1573333117816376066,odom,vehicle,0.506666304531,-0.967019259872,0.0,-0.0,-0.0,-0.842292554502,-0.53902064212,0.747414517464,0.0,0.0,0.0,0.0,-0.632328257253
1573333117850376066,0,1573333117850376066,odom,vehicle,0.495479399446,-0.941700267833,0.0,-0.0,-0.0,-0.833448998908,-0.552596386361,0.814157873294,0.0,0.0,0.0,0.0,-0.953072985501
1573333117884376066,0,1573333117884376066,odom,vehicle,0.48534874525,-0.916991147619,0.0,-0.0,-0.0,-0.82746081623,-0.561523461312,0.785465726497,0.0,0.0,0.0,0.0,-0.632326008085
1573333117918376066,0,1573333117918376066,odom,vehicle,0.47622196012,-0.89290044615,0.0,-0.0,-0.0,-0.818254690843,-0.574855860989,0.757729094227,0.0,0.0,0.0,0.0,-0.953072985501
1573333117952376066,0,1573333117952376066,odom,vehicle,0.467111956283,-0.866734327324,0.0,-0.0,-0.0,-0.811937120179,-0.58374490394,0.814913558221,0.0,0.0,0.0,0.0,-0.641491705664
1573333117986376066,0,1573333117986376066,odom,vehicle,0.458563656075,-0.840341417538,0.0,-0.0,-0.0,-0.805523033759,-0.592564462387,0.815980772529,0.0,0.0,0.0,0.0,-0.641491705664
1573333118020376066,0,1573333118020376066,odom,vehicle,0.450570034669,-0.81369182115,0.0,-0.0,-0.0,-0.799013127427,-0.601313580588,0.818330917245,0.0,0.0,0.0,0.0,-0.641493954831
1573333118054376066,0,1573333118054376066,odom,vehicle,0.443145134141,-0.786822176657,0.0,-0.0,-0.0,-0.792408151053,-0.609991247597,0.819913550209,0.0,0.0,0.0,0.0,-0.641493954831
1573333118088376066,0,1573333118088376066,odom,vehicle,0.436512622339,-0.760605796653,0.0,-0.0,-0.0,-0.785708982771,-0.618596309715,0.795380928827,0.0,0.0,0.0,0.0,-0.641493954831
1573333118123376066,0,1573333118123376066,odom,vehicle,0.430565338214,-0.734699649881,0.0,-0.0,-0.0,-0.778715150498,-0.627377648936,0.759443858746,0.0,0.0,0.0,0.0,-0.641493954831
1573333118157376066,0,1573333118157376066,odom,vehicle,0.425333621006,-0.70935051992,0.0,-0.0,-0.0,-0.771827195035,-0.635832352909,0.761292705708,0.0,0.0,0.0,0.0,-0.641493954831
1573333118191376066,0,1573333118191376066,odom,vehicle,0.420065861394,-0.681535803352,0.0,-0.0,-0.0,-0.768348744322,-0.640031411025,0.832628029819,0.0,0.0,0.0,0.0,-0.320746977416
1573333118225376066,0,1573333118225376066,odom,vehicle,0.415276323312,-0.654645474033,0.0,-0.0,-0.0,-0.764847424656,-0.644211469159,0.80333966215,0.0,0.0,0.0,0.0,-0.320746977416
1573333118259376066,0,1573333118259376066,odom,vehicle,0.411149512518,-0.630721027436,0.0,-0.0,-0.0,-0.764847424656,-0.644211469159,0.714053496605,0.0,0.0,0.0,0.0,-5.55111512313e-16
1573333118294376066,0,1573333118294376066,odom,vehicle,0.406765588054,-0.60445169881,0.0,-0.0,-0.0,-0.761323389242,-0.648372344407,0.760933889647,0.0,0.0,0.0,0.0,-0.311581279837
1573333118328376066,0,1573333118328376066,odom,vehicle,0.402323679537,-0.576938103885,0.0,-0.0,-0.0,-0.761424407104,-0.648253709798,0.819703361931,0.0,0.0,0.0,0.0,0.00916569757875
1573333118362376066,0,1573333118362376066,odom,vehicle,0.398131213181,-0.551020910974,0.0,-0.0,-0.0,-0.761525406479,-0.648135059449,0.772181175858,0.0,0.0,0.0,0.0,0.00916569757875
1573333118396376066,0,1573333118396376066,odom,vehicle,0.39422619761,-0.526067564913,0.0,-0.0,-0.0,-0.758081653594,-0.652159648003,0.742854456616,0.0,0.0,0.0,0.0,-0.31157903067
1573333118430376066,0,1573333118430376066,odom,vehicle,0.390291907838,-0.499056933496,0.0,-0.0,-0.0,-0.754616655776,-0.656165911051,0.802819062236,0.0,0.0,0.0,0.0,-0.31157903067
1573333118464376066,0,1573333118464376066,odom,vehicle,0.386638918051,-0.473011037994,0.0,-0.0,-0.0,-0.754616680865,-0.656165882197,0.773555281662,0.0,0.0,0.0,0.0,2.24916713298e-06
1573333118498376066,0,1573333118498376066,odom,vehicle,0.383124316824,-0.447951862858,0.0,-0.0,-0.0,-0.754616680865,-0.656165882197,0.744244767966,0.0,0.0,0.0,0.0,-5.77316057508e-16
1573333118532376066,0,1573333118532376066,odom,vehicle,0.379610262328,-0.421863143804,0.0,-0.0,-0.0,-0.751027614205,-0.660270794978,0.774250376488,0.0,0.0,0.0,0.0,-0.320746977416
1573333118566376066,0,1573333118566376066,odom,vehicle,0.376108558803,-0.394749407075,0.0,-0.0,-0.0,-0.751027588959,-0.660270823694,0.804087830801,0.0,0.0,0.0,0.0,-2.24916713409e-06
1573333118600376066,0,1573333118600376066,odom,vehicle,0.372736675203,-0.368640852033,0.0,-0.0,-0.0,-0.751027563713,-0.66027085241,0.774272619794,0.0,0.0,0.0,0.0,-2.24916713409e-06
1573333118635376066,0,1573333118635376066,odom,vehicle,0.369578704861,-0.344188616232,0.0,-0.0,-0.0,-0.751027537725,-0.660270881971,0.704440674175,0.0,0.0,0.0,0.0,-2.24916713409e-06
1573333118669376066,0,1573333118669376066,odom,vehicle,0.36639336849,-0.318419093116,0.0,-0.0,-0.0,-0.747416115855,-0.664356191933,0.763695652215,0.0,0.0,0.0,0.0,-0.320746977416
1573333118703376066,0,1573333118703376066,odom,vehicle,0.363075601796,-0.290320595732,0.0,-0.0,-0.0,-0.747416115855,-0.664356191933,0.832169436949,0.0,0.0,0.0,0.0,-5.55111512313e-16
1573333118737376066,0,1573333118737376066,odom,vehicle,0.359998339795,-0.264258956603,0.0,-0.0,-0.0,-0.747416115855,-0.664356191933,0.771845528409,0.0,0.0,0.0,0.0,-5.55111512313e-16
1573333118771376066,0,1573333118771376066,odom,vehicle,0.357157119631,-0.240196379362,0.0,-0.0,-0.0,-0.747416115855,-0.664356191933,0.712636005619,0.0,0.0,0.0,0.0,-5.55111512313e-16
1573333118806376066,0,1573333118806376066,odom,vehicle,0.354293476147,-0.214753327069,0.0,-0.0,-0.0,-0.743782497274,-0.668421720734,0.73154104989,0.0,0.0,0.0,0.0,-0.311583402325
1573333118840376066,0,1573333118840376066,odom,vehicle,0.351674470749,-0.188995497942,0.0,-0.0,-0.0,-0.740231488057,-0.672352098301,0.761489262935,0.0,0.0,0.0,0.0,-0.311583402325
1573333118874376066,0,1573333118874376066,odom,vehicle,0.349385079989,-0.163833425432,0.0,-0.0,-0.0,-0.736659734888,-0.676263583963,0.743123133135,0.0,0.0,0.0,0.0,-0.311583402325
1573333118908376066,0,1573333118908376066,odom,vehicle,0.347361836837,-0.138641811932,0.0,-0.0,-0.0,-0.733067313154,-0.680156095603,0.743320828272,0.0,0.0,0.0,0.0,-0.311583402325
1573333118942376066,0,1573333118942376066,odom,vehicle,0.345605022659,-0.113422201435,0.0,-0.0,-0.0,-0.729454298239,-0.684029551102,0.743550804433,0.0,0.0,0.0,0.0,-0.311583402325
1573333118976376066,0,1573333118976376066,odom,vehicle,0.343915577702,-0.0871640816421,0.0,-0.0,-0.0,-0.729454298239,-0.684029551102,0.773896324207,0.0,0.0,0.0,0.0,-5.55111512313e-16
1573333119010376066,0,1573333119010376066,odom,vehicle,0.342160397846,-0.0598842802133,0.0,-0.0,-0.0,-0.729454298239,-0.684029551102,0.804007987526,0.0,0.0,0.0,0.0,-5.55111512313e-16
1573333119044376066,0,1573333119044376066,odom,vehicle,0.340534918234,-0.0346203388179,0.0,-0.0,-0.0,-0.729454298239,-0.684029551102,0.744590032849,0.0,0.0,0.0,0.0,-5.55111512313e-16
1573333119078376066,0,1573333119078376066,odom,vehicle,0.338974353761,-0.0103653379509,0.0,-0.0,-0.0,-0.729454298239,-0.684029551102,0.714859105019,0.0,0.0,0.0,0.0,-5.55111512313e-16
1573333119104326982,0,1573333119104326982,odom,vehicle,0.33753348934,0.0120292304111,0.0,-0.0,-0.0,-0.729454298239,-0.684029551102,0.864743247505,0.0,0.0,0.0,0.0,-5.55111512313e-16
1573333119139326982,0,1573333119139326982,odom,vehicle,0.335483080955,0.0438976075226,0.0,-0.0,-0.0,-0.729454298239,-0.684029551102,0.912405491924,0.0,0.0,0.0,0.0,-5.55111512313e-16
1573333119173326982,0,1573333119173326982,odom,vehicle,0.333840543652,0.0718003520777,0.0,-0.0,-0.0,-0.725713674561,-0.68799684778,0.822095656794,0.0,0.0,0.0,0.0,-0.320746977416
1573333119207326982,0,1573333119207326982,odom,vehicle,0.332531491434,0.099112137244,0.0,-0.0,-0.0,-0.721951474176,-0.691943689136,0.8042158378,0.0,0.0,0.0,0.0,-0.320746977416
1573333119241326982,0,1573333119241326982,odom,vehicle,0.331595272913,0.124412089356,0.0,-0.0,-0.0,-0.718167782333,-0.695869985284,0.74462576557,0.0,0.0,0.0,0.0,-0.320746977416
1573333119275326982,0,1573333119275326982,odom,vehicle,0.330961423553,0.148708318573,0.0,-0.0,-0.0,-0.714362764592,-0.699775564424,0.714843340146,0.0,0.0,0.0,0.0,-0.320746977416
1573333119310326982,0,1573333119310326982,odom,vehicle,0.330545455973,0.176406575604,0.0,-0.0,-0.0,-0.710423631296,-0.703774299116,0.79147022431,0.0,0.0,0.0,0.0,-0.320746977416
1573333119344326982,0,1573333119344326982,odom,vehicle,0.330282875306,0.20432914105,0.0,-0.0,-0.0,-0.710423631296,-0.703774299116,0.821290172073,0.0,0.0,0.0,0.0,-5.55111512313e-16
1573333119378326982,0,1573333119378326982,odom,vehicle,0.330178835037,0.230662148466,0.0,-0.0,-0.0,-0.706575629153,-0.707637534538,0.774511925843,0.0,0.0,0.0,0.0,-0.320746977416
1573333119412326982,0,1573333119412326982,odom,vehicle,0.330361960554,0.256993725972,0.0,-0.0,-0.0,-0.702706592104,-0.711479757557,0.774477122329,0.0,0.0,0.0,0.0,-0.320746977416
1573333119446326982,0,1573333119446326982,odom,vehicle,0.330701092961,0.28432581981,0.0,-0.0,-0.0,-0.702706592104,-0.711479757557,0.803948885615,0.0,0.0,0.0,0.0,-5.55111512313e-16
1573333119480326982,0,1573333119480326982,odom,vehicle,0.331206936792,0.312645697865,0.0,-0.0,-0.0,-0.698816689446,-0.71530080005,0.833076541967,0.0,0.0,0.0,0.0,-0.320746977416
1573333119514326982,0,1573333119514326982,odom,vehicle,0.331866720426,0.340942137055,0.0,-0.0,-0.0,-0.698816662095,-0.71530082677,0.832470540946,0.0,0.0,0.0,0.0,-2.24916713409e-06
1573333119548326982,0,1573333119548326982,odom,vehicle,0.332217790335,0.369236062338,0.0,-0.0,-0.0,-0.706575547981,-0.707637615588,0.832256787284,0.0,0.0,0.0,0.0,0.641491705664
1573333119582326982,0,1573333119582326982,odom,vehicle,0.332106021613,0.39752708878,0.0,-0.0,-0.0,-0.710423523658,-0.703774407771,0.832101590307,0.0,0.0,0.0,0.0,0.320744728249
1573333119616326982,0,1573333119616326982,odom,vehicle,0.331686259341,0.425780504593,0.0,-0.0,-0.0,-0.714250377527,-0.699890275831,0.831074773701,0.0,0.0,0.0,0.0,0.320742479081
1573333119651326982,0,1573333119651326982,odom,vehicle,0.330940058006,0.454383913618,0.0,-0.0,-0.0,-0.71827914972,-0.69575503094,0.817526413124,0.0,0.0,0.0,0.0,0.329906054172
1573333119685326982,0,1573333119685326982,odom,vehicle,0.329863633055,0.483102956025,0.0,-0.0,-0.0,-0.722169925462,-0.691715692144,0.84527132471,0.0,0.0,0.0,0.0,0.329906054172
1573333119719326982,0,1573333119719326982,odom,vehicle,0.32849540197,0.511187093545,0.0,-0.0,-0.0,-0.726037958744,-0.687654624403,0.82699002475,0.0,0.0,0.0,0.0,0.329906054172
1573333119753326982,0,1573333119753326982,odom,vehicle,0.326594673734,0.540231048492,0.0,-0.0,-0.0,-0.733599589374,-0.679581961554,0.856080747846,0.0,0.0,0.0,0.0,0.650653031588
1573333119787326982,0,1573333119787326982,odom,vehicle,0.323966860646,0.570196082541,0.0,-0.0,-0.0,-0.741071519003,-0.671426096993,0.884720912105,0.0,0.0,0.0,0.0,0.650653031588
1573333119822326982,0,1573333119822326982,odom,vehicle,0.320573642087,0.599476474745,0.0,-0.0,-0.0,-0.752272107386,-0.6588525453,0.842224946226,0.0,0.0,0.0,0.0,0.962236433913
1573333119856326982,0,1573333119856326982,odom,vehicle,0.316193109565,0.628743937346,0.0,-0.0,-0.0,-0.762948552637,-0.646459206778,0.870430925535,0.0,0.0,0.0,0.0,0.962236433913
1573333119890326982,0,1573333119890326982,odom,vehicle,0.310774151194,0.659244454506,0.0,-0.0,-0.0,-0.769952874748,-0.638100752756,0.911142682632,0.0,0.0,0.0,0.0,0.641489456497
1573333119924326982,0,1573333119924326982,odom,vehicle,0.304500974542,0.690569938345,0.0,-0.0,-0.0,-0.776865630766,-0.629666413059,0.939651316518,0.0,0.0,0.0,0.0,0.641489456497
1573333119958326982,0,1573333119958326982,odom,vehicle,0.297771444386,0.720740922297,0.0,-0.0,-0.0,-0.783686046097,-0.621157130807,0.909201250268,0.0,0.0,0.0,0.0,0.641489456497
1573333119992326982,0,1573333119992326982,odom,vehicle,0.290154984906,0.751694871583,0.0,-0.0,-0.0,-0.790413213977,-0.612574037298,0.937586214402,0.0,0.0,0.0,0.0,0.641489456497
1573333120026326982,0,1573333120026326982,odom,vehicle,0.282133549917,0.781479187304,0.0,-0.0,-0.0,-0.797046405624,-0.603918063385,0.907242620925,0.0,0.0,0.0,0.0,0.641491705664
1573333120060326982,0,1573333120060326982,odom,vehicle,0.273758759361,0.810076524605,0.0,-0.0,-0.0,-0.80358485395,-0.595190206995,0.876436907068,0.0,0.0,0.0,0.0,0.641491705664
1573333120094326982,0,1573333120094326982,odom,vehicle,0.26388550188,0.841252991341,0.0,-0.0,-0.0,-0.810027689672,-0.586391628492,0.961859469862,0.0,0.0,0.0,0.0,0.641491705664
1573333120128326982,0,1573333120128326982,odom,vehicle,0.253190586762,0.872077985706,0.0,-0.0,-0.0,-0.819511116115,-0.5730632867,0.959680897331,0.0,0.0,0.0,0.0,0.962240932247
1573333120163326982,0,1573333120163326982,odom,vehicle,0.241338608462,0.902894611953,0.0,-0.0,-0.0,-0.82904443259,-0.559182732917,0.943390126935,0.0,0.0,0.0,0.0,0.962240932247
1573333120197326982,0,1573333120197326982,odom,vehicle,0.228479257958,0.933279755583,0.0,-0.0,-0.0,-0.838080249959,-0.545546968307,0.970464378995,0.0,0.0,0.0,0.0,0.962240932247
1573333120231326982,0,1573333120231326982,odom,vehicle,0.214763594854,0.96252557571,0.0,-0.0,-0.0,-0.849778818765,-0.527139411521,0.950138018482,0.0,0.0,0.0,0.0,1.2829856605
1573333120265326982,0,1573333120265326982,odom,vehicle,0.200302435502,0.990157964087,0.0,-0.0,-0.0,-0.861073074556,-0.508481229028,0.917360839609,0.0,0.0,0.0,0.0,1.2829856605
1573333120299326982,0,1573333120299326982,odom,vehicle,0.18382934387,1.01890786131,0.0,-0.0,-0.0,-0.869275246793,-0.494328378017,0.974600639786,0.0,0.0,0.0,0.0,0.96223868308
1573333120334326982,0,1573333120334326982,odom,vehicle,0.166078939453,1.0472854672,0.0,-0.0,-0.0,-0.88007787983,-0.474829364546,0.95641570514,0.0,0.0,0.0,0.0,1.27381996292
1573333120368326982,0,1573333120368326982,odom,vehicle,0.148428663639,1.0732260423,0.0,-0.0,-0.0,-0.887655312096,-0.460508465621,0.922862469722,0.0,0.0,0.0,0.0,0.953072985501
1573333120402326982,0,1573333120402326982,odom,vehicle,0.129531723372,1.09885639055,0.0,-0.0,-0.0,-0.897418724427,-0.441179819403,0.936642653629,0.0,0.0,0.0,0.0,1.27381771375
1573333120436326982,0,1573333120436326982,odom,vehicle,0.109552261315,1.12363280833,0.0,-0.0,-0.0,-0.906761254438,-0.42164443249,0.93620604905,0.0,0.0,0.0,0.0,1.27381771375
1573333120470326982,0,1573333120470326982,odom,vehicle,0.0891880075783,1.14676093708,0.0,-0.0,-0.0,-0.915678591213,-0.401911330512,0.906419862658,0.0,0.0,0.0,0.0,1.27381771375
1573333120504326982,0,1573333120504326982,odom,vehicle,0.0679587262881,1.16909926218,0.0,-0.0,-0.0,-0.922130292708,-0.38687946866,0.906416486834,0.0,0.0,0.0,0.0,0.962236433913
1573333120538326982,0,1573333120538326982,odom,vehicle,0.0443969385816,1.19181994708,0.0,-0.0,-0.0,-0.932333933315,-0.361598446884,0.962829012743,0.0,0.0,0.0,0.0,1.60373038874
1573333120572326982,0,1573333120572326982,odom,vehicle,0.0218847279915,1.21149123071,0.0,-0.0,-0.0,-0.93999828805,-0.341179158893,0.879360107698,0.0,0.0,0.0,0.0,1.28298790966
1573333120606326982,0,1573333120606326982,odom,vehicle,-0.00146396293546,1.23016215269,0.0,-0.0,-0.0,-0.947215544357,-0.320597430634,0.879356731874,0.0,0.0,0.0,0.0,1.28298790966
1573333120640326982,0,1573333120640326982,odom,vehicle,-0.0272552647313,1.24878809799,0.0,-0.0,-0.0,-0.955603038557,-0.294657144322,0.935817769403,0.0,0.0,0.0,0.0,1.60373488708
1573333120675326982,0,1573333120675326982,odom,vehicle,-0.0536696982367,1.26552115951,0.0,-0.0,-0.0,-0.964940798885,-0.262467625903,0.893550164859,0.0,0.0,0.0,0.0,1.91531616692
1573333120709326982,0,1573333120709326982,odom,vehicle,-0.078577921783,1.27925984684,0.0,-0.0,-0.0,-0.971700289747,-0.236217160482,0.836749545991,0.0,0.0,0.0,0.0,1.5945691895
1573333120743326982,0,1573333120743326982,odom,vehicle,-0.104593280774,1.29199677307,0.0,-0.0,-0.0,-0.97658733159,-0.215121323391,0.852009283019,0.0,0.0,0.0,0.0,1.27382221208
1573333120777326982,0,1573333120777326982,odom,vehicle,-0.131208080831,1.30345458323,0.0,-0.0,-0.0,-0.982059284244,-0.188572432316,0.852346073864,0.0,0.0,0.0,0.0,1.59456694033
1573333120811326982,0,1573333120811326982,odom,vehicle,-0.15823412438,1.31355825832,0.0,-0.0,-0.0,-0.98591222848,-0.167263497912,0.848683768125,0.0,0.0,0.0,0.0,1.27381996292
1573333120846326982,0,1573333120846326982,odom,vehicle,-0.186969158584,1.32288389845,0.0,-0.0,-0.0,-0.989395587481,-0.14524590002,0.863224363637,0.0,0.0,0.0,0.0,1.27381996292
1573333120880326982,0,1573333120880326982,odom,vehicle,-0.215297508623,1.33071997782,0.0,-0.0,-0.0,-0.992308653769,-0.123788269455,0.864545141768,0.0,0.0,0.0,0.0,1.27381996292
1573333120914326982,0,1573333120914326982,odom,vehicle,-0.243450844475,1.33704830307,0.0,-0.0,-0.0,-0.99529928043,-0.0968470049897,0.848806370454,0.0,0.0,0.0,0.0,1.59456694033
1573333120948326982,0,1573333120948326982,odom,vehicle,-0.270985686527,1.34168674568,0.0,-0.0,-0.0,-0.997558598761,-0.0698343900873,0.821355545012,0.0,0.0,0.0,0.0,1.59456694033
1573333120982326982,0,1573333120982326982,odom,vehicle,-0.299761170902,1.34510182611,0.0,-0.0,-0.0,-0.998836850966,-0.0482176850656,0.852345886835,0.0,0.0,0.0,0.0,1.27381996292
1573333121016326982,0,1573333121016326982,odom,vehicle,-0.326753166837,1.34697291401,0.0,-0.0,-0.0,-0.99978007474,-0.0209714604246,0.795887826829,0.0,0.0,0.0,0.0,1.60373263791
1573333121050326982,0,1573333121050326982,odom,vehicle,-0.354712325395,1.34753595162,0.0,-0.0,-0.0,-0.999999648995,0.000837859740645,0.822556302416,0.0,0.0,0.0,0.0,1.2829856605
1573333121084326982,0,1573333121084326982,odom,vehicle,-0.382664000861,1.34672682912,0.0,-0.0,-0.0,-0.999605185844,0.0280975520922,0.822556302416,0.0,0.0,0.0,0.0,1.60373263791
1573333121118326982,0,1573333121118326982,odom,vehicle,-0.409534107104,1.34447886811,0.0,-0.0,-0.0,-0.998467767593,0.0553363992158,0.793158206261,0.0,0.0,0.0,0.0,1.60373488708
1573333121152326982,0,1573333121152326982,odom,vehicle,-0.437278104924,1.34077998577,0.0,-0.0,-0.0,-0.997023440162,0.0770990257295,0.823281521629,0.0,0.0,0.0,0.0,1.28299015883
1573333121187326982,0,1573333121187326982,odom,vehicle,-0.465278032133,1.33594391089,0.0,-0.0,-0.0,-0.995598904682,0.0937167060648,0.811883904171,0.0,0.0,0.0,0.0,0.953079606324
1573333121221326982,0,1573333121221326982,odom,vehicle,-0.492310342847,1.33020014977,0.0,-0.0,-0.0,-0.993336186356,0.115252856257,0.812876953003,0.0,0.0,0.0,0.0,1.27382433457
1573333121255326982,0,1573333121255326982,odom,vehicle,-0.518668667995,1.32354772441,0.0,-0.0,-0.0,-0.991338530001,0.131331332646,0.79959127815,0.0,0.0,0.0,0.0,0.953077357157
1573333121289326982,0,1573333121289326982,odom,vehicle,-0.543800937857,1.31633100906,0.0,-0.0,-0.0,-0.989080639318,0.147375333505,0.769090946619,0.0,0.0,0.0,0.0,0.953077357157
1573333121323326982,0,1573333121323326982,odom,vehicle,-0.568633026792,1.30802092618,0.0,-0.0,-0.0,-0.984722731916,0.174129667911,0.77025796217,0.0,0.0,0.0,0.0,1.59456681365
1573333121358326982,0,1573333121358326982,odom,vehicle,-0.594415171161,1.2977844888,0.0,-0.0,-0.0,-0.979480943409,0.201536799364,0.792675702724,0.0,0.0,0.0,0.0,1.59456681365
1573333121392326982,0,1573333121392326982,odom,vehicle,-0.619800248551,1.28605125705,0.0,-0.0,-0.0,-0.973658546545,0.22801104083,0.822612508563,0.0,0.0,0.0,0.0,1.59456681365
1573333121426326982,0,1573333121426326982,odom,vehicle,-0.645079508257,1.27301018307,0.0,-0.0,-0.0,-0.969836632203,0.243755834469,0.836652374813,0.0,0.0,0.0,0.0,0.953072858822
1573333121460326982,0,1573333121460326982,odom,vehicle,-0.670015162627,1.25910553797,0.0,-0.0,-0.0,-0.965760130356,0.259436640848,0.839756713149,0.0,0.0,0.0,0.0,0.953072858822
1573333121494326982,0,1573333121494326982,odom,vehicle,-0.69453269926,1.24437298487,0.0,-0.0,-0.0,-0.96143007986,0.2750494529,0.841311024075,0.0,0.0,0.0,0.0,0.953072858822
1573333121528326982,0,1573333121528326982,odom,vehicle,-0.717772310748,1.2293574905,0.0,-0.0,-0.0,-0.95680239827,0.290739007814,0.813816942737,0.0,0.0,0.0,0.0,0.962236433913
1573333121562326982,0,1573333121562326982,odom,vehicle,-0.739793305454,1.21426288891,0.0,-0.0,-0.0,-0.953574961412,0.30115576197,0.785246099342,0.0,0.0,0.0,0.0,0.641491705664
1573333121596326982,0,1573333121596326982,odom,vehicle,-0.761353041023,1.19842352412,0.0,-0.0,-0.0,-0.946780223739,0.321880735579,0.786903236636,0.0,0.0,0.0,0.0,1.28298341133
1573333121624694032,0,1573333121624694032,odom,vehicle,-0.780569122881,1.18322830582,0.0,-0.0,-0.0,-0.94229918899,0.334771920012,0.863634967728,0.0,0.0,0.0,0.0,0.962236433913
1573333121658694032,0,1573333121658694032,odom,vehicle,-0.803826947153,1.16367488649,0.0,-0.0,-0.0,-0.936697158107,0.350140591755,0.89372538955,0.0,0.0,0.0,0.0,0.96223868308
1573333121693694032,0,1573333121693694032,odom,vehicle,-0.824905850786,1.14473033089,0.0,-0.0,-0.0,-0.930727214028,0.365714168536,0.809780474196,0.0,0.0,0.0,0.0,0.953072985501
1573333121727694032,0,1573333121727694032,odom,vehicle,-0.843359209948,1.12701477308,0.0,-0.0,-0.0,-0.924679937661,0.380745338628,0.752405484593,0.0,0.0,0.0,0.0,0.953072985501
1573333121761694032,0,1573333121761694032,odom,vehicle,-0.861586430561,1.1085469832,0.0,-0.0,-0.0,-0.920533749283,0.390663047179,0.763188506563,0.0,0.0,0.0,0.0,0.632328257253
1573333121795694032,0,1573333121795694032,odom,vehicle,-0.879996282276,1.08886012066,0.0,-0.0,-0.0,-0.914083555663,0.405525897159,0.792783196014,0.0,0.0,0.0,0.0,0.953072985501
1573333121829694032,0,1573333121829694032,odom,vehicle,-0.897179851653,1.06946215005,0.0,-0.0,-0.0,-0.909671620533,0.415328235011,0.762204819557,0.0,0.0,0.0,0.0,0.632326008085
1573333121864694032,0,1573333121864694032,odom,vehicle,-0.913557354057,1.05035312282,0.0,-0.0,-0.0,-0.907326045923,0.420427694604,0.719058938214,0.0,0.0,0.0,0.0,0.320744728249
1573333121898694032,0,1573333121898694032,odom,vehicle,-0.929842505097,1.03092072847,0.0,-0.0,-0.0,-0.905020125263,0.425368749286,0.745710626155,0.0,0.0,0.0,0.0,0.320744728249
1573333121932694032,0,1573333121932694032,odom,vehicle,-0.946061062661,1.01091187723,0.0,-0.0,-0.0,-0.900327614409,0.435212806259,0.757560030233,0.0,0.0,0.0,0.0,0.641491705664
1573333121966694032,0,1573333121966694032,odom,vehicle,-0.961372707032,0.991377129662,0.0,-0.0,-0.0,-0.897941146526,0.440115550027,0.730012314788,0.0,0.0,0.0,0.0,0.320746977416
1573333122000694032,0,1573333122000694032,odom,vehicle,-0.975729642293,0.972430079562,0.0,-0.0,-0.0,-0.893088223816,0.449881567173,0.699194645203,0.0,0.0,0.0,0.0,0.641493954831
1573333122034694032,0,1573333122034694032,odom,vehicle,-0.988595575571,0.954860929445,0.0,-0.0,-0.0,-0.890621896633,0.454744584616,0.640484117083,0.0,0.0,0.0,0.0,0.320746977416
